url,name,ingredient
http://www.pbs.org/food/recipes/honey-mustard-chicken,honey mustard chicken,1/4 teaspoon black pepper
http://www.pbs.org/food/recipes/honey-mustard-chicken,honey mustard chicken,"1/2 lemon, sliced thin and seeds removed"
http://www.pbs.org/food/recipes/honey-mustard-chicken,honey mustard chicken,"parsley, minced for garnish"
http://www.pbs.org/food/recipes/churro-funnel-cakes,churro funnel cakes,vegetable oil for frying
http://www.pbs.org/food/recipes/churro-funnel-cakes,churro funnel cakes,2 tablespoons sugar
http://www.pbs.org/food/recipes/churro-funnel-cakes,churro funnel cakes,1 teaspoon cinnamon
http://www.pbs.org/food/recipes/churro-funnel-cakes,churro funnel cakes,1 egg
http://www.pbs.org/food/recipes/churro-funnel-cakes,churro funnel cakes,1/2 cup buttermilk
http://www.pbs.org/food/recipes/churro-funnel-cakes,churro funnel cakes,1/2 teaspoon vanilla 
http://www.pbs.org/food/recipes/churro-funnel-cakes,churro funnel cakes,1/2 cup flour
http://www.pbs.org/food/recipes/churro-funnel-cakes,churro funnel cakes,1/4 teaspoon baking soda
http://www.pbs.org/food/recipes/churro-funnel-cakes,churro funnel cakes,1/8 teaspoon salt 
http://www.pbs.org/food/recipes/churro-funnel-cakes,churro funnel cakes,powdered sugar (for garnish)
http://www.pbs.org/food/recipes/kimchi-baked-beans,kimchi baked beans,"7 ounces (200 grams, about 1 cup) dried navy beans"
http://www.pbs.org/food/recipes/kimchi-baked-beans,kimchi baked beans,"3.5 ounces (100 grams) slab bacon, cut into 3/4-inch cubes"
http://www.pbs.org/food/recipes/kimchi-baked-beans,kimchi baked beans,"4.6 ounces (130 grams) squeezed kimchi, finely diced"
http://www.pbs.org/food/recipes/kimchi-baked-beans,kimchi baked beans,1 cup water 
http://www.pbs.org/food/recipes/kimchi-baked-beans,kimchi baked beans,2/3 cup tomato juice 
http://www.pbs.org/food/recipes/kimchi-baked-beans,kimchi baked beans,1/3 cup kimchi juice
http://www.pbs.org/food/recipes/kimchi-baked-beans,kimchi baked beans,"2.1 ounces (60 grams, about 1/4 cup packed) dark brown sugar"
http://www.pbs.org/food/recipes/kimchi-baked-beans,kimchi baked beans,1 tablespoons gochujang
http://www.pbs.org/food/recipes/kimchi-baked-beans,kimchi baked beans,2 teaspoons rice wine vinegar
http://www.pbs.org/food/recipes/red-white-blueberry-potato-salad,red white and blueberry potato salad,22.3 ounces (630 grams) new potatoes
http://www.pbs.org/food/recipes/red-white-blueberry-potato-salad,red white and blueberry potato salad,6.35 ounces (180 grams) bacon
http://www.pbs.org/food/recipes/red-white-blueberry-potato-salad,red white and blueberry potato salad,"1.76 ounces (50 grams, 1/4 small) onion, sliced thinly"
http://www.pbs.org/food/recipes/red-white-blueberry-potato-salad,red white and blueberry potato salad,1/3 cup mayonnaise
http://www.pbs.org/food/recipes/red-white-blueberry-potato-salad,red white and blueberry potato salad,2 teaspoons apple cider vinegar
http://www.pbs.org/food/recipes/red-white-blueberry-potato-salad,red white and blueberry potato salad,1/2 teaspoon salt
http://www.pbs.org/food/recipes/red-white-blueberry-potato-salad,red white and blueberry potato salad,4.59 ounces (130 grams) blueberries
http://www.pbs.org/food/recipes/frozen-beergarita,frozen beergarita,1/3 cup lime juice (from about 7) + an extra lime for rim and garnish  
http://www.pbs.org/food/recipes/frozen-beergarita,frozen beergarita,3 tablespoons white granulated sugar 
http://www.pbs.org/food/recipes/frozen-beergarita,frozen beergarita,2 1/2 cups ice  
http://www.pbs.org/food/recipes/frozen-beergarita,frozen beergarita,1 (12-ounce) can of mexican beer or lager  
http://www.pbs.org/food/recipes/frozen-beergarita,frozen beergarita,salt
http://www.pbs.org/food/recipes/la-hot-dogs,la hot dogs,6 hot dogs  
http://www.pbs.org/food/recipes/la-hot-dogs,la hot dogs,6 pieces of thinly sliced bacon 
http://www.pbs.org/food/recipes/la-hot-dogs,la hot dogs,1 tablespoon olive oil 
http://www.pbs.org/food/recipes/la-hot-dogs,la hot dogs,"1/2 white onion, peeled and sliced "
http://www.pbs.org/food/recipes/la-hot-dogs,la hot dogs,"1/2 red bell pepper, sliced  "
http://www.pbs.org/food/recipes/la-hot-dogs,la hot dogs,"1/2 green bell pepper, sliced "
http://www.pbs.org/food/recipes/la-hot-dogs,la hot dogs,salt and pepper 
http://www.pbs.org/food/recipes/la-hot-dogs,la hot dogs,4 jalapeno peppers 
http://www.pbs.org/food/recipes/la-hot-dogs,la hot dogs,6 soft white hot dog buns
http://www.pbs.org/food/recipes/rollwiches,rollwiches,8 slices of bread 
http://www.pbs.org/food/recipes/rollwiches,rollwiches,peanut butter
http://www.pbs.org/food/recipes/rollwiches,rollwiches,"2 bananas, sliced into quarters lengthwise"
http://www.pbs.org/food/recipes/rollwiches,rollwiches,"other fruit such as mangos, kiwi and strawberries sliced into sticks"
http://www.pbs.org/food/recipes/apple-fritters,apple fritters,2 cups all-purpose flour
http://www.pbs.org/food/recipes/apple-fritters,apple fritters,1/4 cup plus 2 tablespoons granulated sugar
http://www.pbs.org/food/recipes/apple-fritters,apple fritters,2 1/4 teaspoons baking powder
http://www.pbs.org/food/recipes/apple-fritters,apple fritters,1 teaspoon coarse salt
http://www.pbs.org/food/recipes/apple-fritters,apple fritters,3/4 cup whole milk
http://www.pbs.org/food/recipes/apple-fritters,apple fritters,"2 large eggs, room temperature"
http://www.pbs.org/food/recipes/apple-fritters,apple fritters,2 tablespoons melted unsalted butter
http://www.pbs.org/food/recipes/apple-fritters,apple fritters,1/2 teaspoon pure vanilla extract
http://www.pbs.org/food/recipes/apple-fritters,apple fritters,"2 sweet apples, such as rome, mcintosh, or gala, peeled, cored, and cut into 1/4-inch pieces (about 3 cups)"
http://www.pbs.org/food/recipes/apple-fritters,apple fritters,"safflower oil, for frying"
http://www.pbs.org/food/recipes/apple-fritters,apple fritters,"confectioners' sugar, for dusting"
http://www.pbs.org/food/recipes/bourbon-mac-cheese,bourbon mac and cheese,6 ounces (170 grams) elbow macaroni
http://www.pbs.org/food/recipes/bourbon-mac-cheese,bourbon mac and cheese,4.6 ounces (130 grams) white cheddar (shredded)
http://www.pbs.org/food/recipes/bourbon-mac-cheese,bourbon mac and cheese,2 teaspoons potato starch 
http://www.pbs.org/food/recipes/bourbon-mac-cheese,bourbon mac and cheese,"1.8 ounces (50 grams, about 2 slices)  thick-cut bacon (roughly chopped)"
http://www.pbs.org/food/recipes/bourbon-mac-cheese,bourbon mac and cheese,2 tablespoons bourbon
http://www.pbs.org/food/recipes/bourbon-mac-cheese,bourbon mac and cheese,3/4 cup half and half
http://www.pbs.org/food/recipes/bourbon-mac-cheese,bourbon mac and cheese,black pepper
http://www.pbs.org/food/recipes/polenta-patties-sauteed-greens-poached-egg-roma-tomato-basil-salsa,"polenta patties with sautéed greens, poached egg and roma tomato basil salsa",polenta and greens
http://www.pbs.org/food/recipes/polenta-patties-sauteed-greens-poached-egg-roma-tomato-basil-salsa,"polenta patties with sautéed greens, poached egg and roma tomato basil salsa",1 cup corn grits or corn meal
http://www.pbs.org/food/recipes/polenta-patties-sauteed-greens-poached-egg-roma-tomato-basil-salsa,"polenta patties with sautéed greens, poached egg and roma tomato basil salsa",4 cups water or broth
http://www.pbs.org/food/recipes/polenta-patties-sauteed-greens-poached-egg-roma-tomato-basil-salsa,"polenta patties with sautéed greens, poached egg and roma tomato basil salsa",2 tablespoons olive oil 
http://www.pbs.org/food/recipes/polenta-patties-sauteed-greens-poached-egg-roma-tomato-basil-salsa,"polenta patties with sautéed greens, poached egg and roma tomato basil salsa","4 cups of soft, tender greens"
http://www.pbs.org/food/recipes/polenta-patties-sauteed-greens-poached-egg-roma-tomato-basil-salsa,"polenta patties with sautéed greens, poached egg and roma tomato basil salsa",6 eggs
http://www.pbs.org/food/recipes/polenta-patties-sauteed-greens-poached-egg-roma-tomato-basil-salsa,"polenta patties with sautéed greens, poached egg and roma tomato basil salsa",salt to taste
http://www.pbs.org/food/recipes/polenta-patties-sauteed-greens-poached-egg-roma-tomato-basil-salsa,"polenta patties with sautéed greens, poached egg and roma tomato basil salsa",salsa
http://www.pbs.org/food/recipes/polenta-patties-sauteed-greens-poached-egg-roma-tomato-basil-salsa,"polenta patties with sautéed greens, poached egg and roma tomato basil salsa","1 pound roma tomatoes, diced into ¼-inch pieces"
http://www.pbs.org/food/recipes/polenta-patties-sauteed-greens-poached-egg-roma-tomato-basil-salsa,"polenta patties with sautéed greens, poached egg and roma tomato basil salsa","1 tablespoon garlic, peeled and minced"
http://www.pbs.org/food/recipes/polenta-patties-sauteed-greens-poached-egg-roma-tomato-basil-salsa,"polenta patties with sautéed greens, poached egg and roma tomato basil salsa",½ cup chopped fresh basil
http://www.pbs.org/food/recipes/polenta-patties-sauteed-greens-poached-egg-roma-tomato-basil-salsa,"polenta patties with sautéed greens, poached egg and roma tomato basil salsa",½ cup extra-virgin olive oil
http://www.pbs.org/food/recipes/polenta-patties-sauteed-greens-poached-egg-roma-tomato-basil-salsa,"polenta patties with sautéed greens, poached egg and roma tomato basil salsa",¼ cup balsamic vinegar
http://www.pbs.org/food/recipes/polenta-patties-sauteed-greens-poached-egg-roma-tomato-basil-salsa,"polenta patties with sautéed greens, poached egg and roma tomato basil salsa",1 tablespoon cracked black pepper
http://www.pbs.org/food/recipes/polenta-patties-sauteed-greens-poached-egg-roma-tomato-basil-salsa,"polenta patties with sautéed greens, poached egg and roma tomato basil salsa",1 teaspoon salt
http://www.pbs.org/food/recipes/polenta-patties-sauteed-greens-poached-egg-roma-tomato-basil-salsa,"polenta patties with sautéed greens, poached egg and roma tomato basil salsa",
http://www.pbs.org/food/recipes/tarahumara-three-sisters-stew,tarahumara three sisters stew,3 slices of bacon chopped in bite size pieces or 1 tablespoon lard (optional but adds a lot of flavor)
http://www.pbs.org/food/recipes/tarahumara-three-sisters-stew,tarahumara three sisters stew,"2 tablespoons olive oil 1 onion, chopped"
http://www.pbs.org/food/recipes/tarahumara-three-sisters-stew,tarahumara three sisters stew,"2 cloves garlic, chopped 1 bell pepper, chopped"
http://www.pbs.org/food/recipes/tarahumara-three-sisters-stew,tarahumara three sisters stew,1⁄2 to 1 teaspoon dried ancho chile (or more if desired)
http://www.pbs.org/food/recipes/tarahumara-three-sisters-stew,tarahumara three sisters stew,"2 teaspoons finely chopped fresh thyme, or 1 teaspoon dried"
http://www.pbs.org/food/recipes/tarahumara-three-sisters-stew,tarahumara three sisters stew,"2 cups lima or other broad beans, soaked and cooked"
http://www.pbs.org/food/recipes/tarahumara-three-sisters-stew,tarahumara three sisters stew,2 cups fresh or frozen corn or 2 cups precooked pozole or 2 cups canned hominy
http://www.pbs.org/food/recipes/tarahumara-three-sisters-stew,tarahumara three sisters stew,"2 cups sliced delicata squash (the long, thin yellow ones with the green lines)*"
http://www.pbs.org/food/recipes/tarahumara-three-sisters-stew,tarahumara three sisters stew,"3 fresh tomatoes, diced, or one 14- ounce can diced, tomatoes or 5 small tomatillos, hulled and diced"
http://www.pbs.org/food/recipes/tarahumara-three-sisters-stew,tarahumara three sisters stew,1 cup chicken or vegetable broth or water
http://www.pbs.org/food/recipes/tarahumara-three-sisters-stew,tarahumara three sisters stew,"1 bunch cilantro, chopped"
http://www.pbs.org/food/recipes/pickle-wreaths,margaret mellon’s pickle wreaths,1 jar crunchy dill pickles (32 fl oz) (feel free to make your own)
http://www.pbs.org/food/recipes/pickle-wreaths,margaret mellon’s pickle wreaths,8 oz pkg of cream cheese
http://www.pbs.org/food/recipes/pickle-wreaths,margaret mellon’s pickle wreaths,"2 to 3 ounces of dried beef slices, cut into halves or thirds"
http://www.pbs.org/food/recipes/marion-nestles-favorite-summer-fruit-thing,marion nestle’s favorite summer fruit thing,fruit
http://www.pbs.org/food/recipes/marion-nestles-favorite-summer-fruit-thing,marion nestle’s favorite summer fruit thing,"your favorite summer fruit, such as blueberries, peaches, apples and rhubarb"
http://www.pbs.org/food/recipes/marion-nestles-favorite-summer-fruit-thing,marion nestle’s favorite summer fruit thing,topping
http://www.pbs.org/food/recipes/marion-nestles-favorite-summer-fruit-thing,marion nestle’s favorite summer fruit thing,½ cup butter
http://www.pbs.org/food/recipes/marion-nestles-favorite-summer-fruit-thing,marion nestle’s favorite summer fruit thing,½ cup dark brown sugar
http://www.pbs.org/food/recipes/marion-nestles-favorite-summer-fruit-thing,marion nestle’s favorite summer fruit thing,1 cup flour
http://www.pbs.org/food/recipes/marion-nestles-favorite-summer-fruit-thing,marion nestle’s favorite summer fruit thing,2 tsp cinnamon 
http://www.pbs.org/food/recipes/bodega-red-potato-croquettes,bodega red potato croquettes,1 lb bodega red potatoes
http://www.pbs.org/food/recipes/bodega-red-potato-croquettes,bodega red potato croquettes,"(or other creamy fleshed potatoes),"
http://www.pbs.org/food/recipes/bodega-red-potato-croquettes,bodega red potato croquettes,"washed and dried, skin on"
http://www.pbs.org/food/recipes/bodega-red-potato-croquettes,bodega red potato croquettes,1 tbsp kosher salt
http://www.pbs.org/food/recipes/bodega-red-potato-croquettes,bodega red potato croquettes,1⁄4 cup finely grated parmigiano-reggiano cheese 2 tbsp finely chopped flat-leaf parsley
http://www.pbs.org/food/recipes/bodega-red-potato-croquettes,bodega red potato croquettes,"1 garlic clove, minced"
http://www.pbs.org/food/recipes/bodega-red-potato-croquettes,bodega red potato croquettes,1⁄4 tsp kosher salt
http://www.pbs.org/food/recipes/bodega-red-potato-croquettes,bodega red potato croquettes,"freshly ground pepper, to taste"
http://www.pbs.org/food/recipes/bodega-red-potato-croquettes,bodega red potato croquettes,"canola oil, for pan"
http://www.pbs.org/food/recipes/bodega-red-potato-croquettes,bodega red potato croquettes,"additional maldon or other flakey sea salt,"
http://www.pbs.org/food/recipes/bodega-red-potato-croquettes,bodega red potato croquettes,to finish (optional)
http://www.pbs.org/food/recipes/early-blood-turnip-rooted-beet-balls-garlic-basil-tomato-sauce,early blood turnip-rooted beet-balls with garlic-basil tomato sauce,beetballs:
http://www.pbs.org/food/recipes/early-blood-turnip-rooted-beet-balls-garlic-basil-tomato-sauce,early blood turnip-rooted beet-balls with garlic-basil tomato sauce,"1 cup red lentils, picked over & rinsed"
http://www.pbs.org/food/recipes/early-blood-turnip-rooted-beet-balls-garlic-basil-tomato-sauce,early blood turnip-rooted beet-balls with garlic-basil tomato sauce,1 tsp kosher salt
http://www.pbs.org/food/recipes/early-blood-turnip-rooted-beet-balls-garlic-basil-tomato-sauce,early blood turnip-rooted beet-balls with garlic-basil tomato sauce,1 small early blood turnip-rooted beet
http://www.pbs.org/food/recipes/early-blood-turnip-rooted-beet-balls-garlic-basil-tomato-sauce,early blood turnip-rooted beet-balls with garlic-basil tomato sauce,"(or other beetroot), grated"
http://www.pbs.org/food/recipes/early-blood-turnip-rooted-beet-balls-garlic-basil-tomato-sauce,early blood turnip-rooted beet-balls with garlic-basil tomato sauce,"1 medium onion, diced"
http://www.pbs.org/food/recipes/early-blood-turnip-rooted-beet-balls-garlic-basil-tomato-sauce,early blood turnip-rooted beet-balls with garlic-basil tomato sauce,"5 tbsp gluten-free flour (or all-purpose flour) 2 eggs, beaten (or 4 tbsp psyllium husks)"
http://www.pbs.org/food/recipes/early-blood-turnip-rooted-beet-balls-garlic-basil-tomato-sauce,early blood turnip-rooted beet-balls with garlic-basil tomato sauce,2 tsp dry thyme
http://www.pbs.org/food/recipes/early-blood-turnip-rooted-beet-balls-garlic-basil-tomato-sauce,early blood turnip-rooted beet-balls with garlic-basil tomato sauce,1⁄2 tsp ground coriander
http://www.pbs.org/food/recipes/early-blood-turnip-rooted-beet-balls-garlic-basil-tomato-sauce,early blood turnip-rooted beet-balls with garlic-basil tomato sauce,1⁄2 tsp smoked paprika
http://www.pbs.org/food/recipes/early-blood-turnip-rooted-beet-balls-garlic-basil-tomato-sauce,early blood turnip-rooted beet-balls with garlic-basil tomato sauce,1 tsp sweet paprika
http://www.pbs.org/food/recipes/early-blood-turnip-rooted-beet-balls-garlic-basil-tomato-sauce,early blood turnip-rooted beet-balls with garlic-basil tomato sauce,2 tsp dry garlic powder
http://www.pbs.org/food/recipes/early-blood-turnip-rooted-beet-balls-garlic-basil-tomato-sauce,early blood turnip-rooted beet-balls with garlic-basil tomato sauce,"sea salt and ground pepper, to taste"
http://www.pbs.org/food/recipes/early-blood-turnip-rooted-beet-balls-garlic-basil-tomato-sauce,early blood turnip-rooted beet-balls with garlic-basil tomato sauce,sauce:
http://www.pbs.org/food/recipes/early-blood-turnip-rooted-beet-balls-garlic-basil-tomato-sauce,early blood turnip-rooted beet-balls with garlic-basil tomato sauce,1 tbsp extra virgin olive oil
http://www.pbs.org/food/recipes/early-blood-turnip-rooted-beet-balls-garlic-basil-tomato-sauce,early blood turnip-rooted beet-balls with garlic-basil tomato sauce,"1 medium onion, diced"
http://www.pbs.org/food/recipes/early-blood-turnip-rooted-beet-balls-garlic-basil-tomato-sauce,early blood turnip-rooted beet-balls with garlic-basil tomato sauce,"5 garlic cloves, crushed and sliced 1 14.5oz can chopped tomatoes"
http://www.pbs.org/food/recipes/early-blood-turnip-rooted-beet-balls-garlic-basil-tomato-sauce,early blood turnip-rooted beet-balls with garlic-basil tomato sauce,4 tbsp tomato paste
http://www.pbs.org/food/recipes/early-blood-turnip-rooted-beet-balls-garlic-basil-tomato-sauce,early blood turnip-rooted beet-balls with garlic-basil tomato sauce,1⁄2 cup chopped fresh basil
http://www.pbs.org/food/recipes/early-blood-turnip-rooted-beet-balls-garlic-basil-tomato-sauce,early blood turnip-rooted beet-balls with garlic-basil tomato sauce,"1⁄2 cup fresh dill, chopped (optional) sea salt and ground pepper, to taste"
http://www.pbs.org/food/recipes/algonquin-squash-empanadas,algonquin squash empanadas,dough:
http://www.pbs.org/food/recipes/algonquin-squash-empanadas,algonquin squash empanadas,2 1⁄2 cup white sonoran wheat flour (or all purpose flour) 1⁄2 cup of lard or unsalted butter
http://www.pbs.org/food/recipes/algonquin-squash-empanadas,algonquin squash empanadas,3⁄4 teaspoon of salt
http://www.pbs.org/food/recipes/algonquin-squash-empanadas,algonquin squash empanadas,1⁄2 - 3⁄4 cup of ice water (approximately)
http://www.pbs.org/food/recipes/algonquin-squash-empanadas,algonquin squash empanadas,filling:
http://www.pbs.org/food/recipes/algonquin-squash-empanadas,algonquin squash empanadas,2 cups of algonquin squash
http://www.pbs.org/food/recipes/algonquin-squash-empanadas,algonquin squash empanadas,or pumpkin
http://www.pbs.org/food/recipes/algonquin-squash-empanadas,algonquin squash empanadas,"2 eggs, well beaten"
http://www.pbs.org/food/recipes/algonquin-squash-empanadas,algonquin squash empanadas,zest of one orange
http://www.pbs.org/food/recipes/algonquin-squash-empanadas,algonquin squash empanadas,1⁄4 cup of freshly squeezed orange juice
http://www.pbs.org/food/recipes/algonquin-squash-empanadas,algonquin squash empanadas,1⁄2 cup of molasses
http://www.pbs.org/food/recipes/algonquin-squash-empanadas,algonquin squash empanadas,1 teaspoon of cinnamon 1 teaspoon of salt
http://www.pbs.org/food/recipes/algonquin-squash-empanadas,algonquin squash empanadas,1⁄2 cup of brown sugar 1⁄4 teaspoon of allspice
http://www.pbs.org/food/recipes/veggie-frittata-recipe,any veggie frittata recipe,one onion or leek
http://www.pbs.org/food/recipes/veggie-frittata-recipe,any veggie frittata recipe,olive oil or butter
http://www.pbs.org/food/recipes/veggie-frittata-recipe,any veggie frittata recipe,eight eggs
http://www.pbs.org/food/recipes/veggie-frittata-recipe,any veggie frittata recipe,a splash of milk
http://www.pbs.org/food/recipes/veggie-frittata-recipe,any veggie frittata recipe,"any or all vegetables you have around or like, including: spinach, kale or chard, asparagus, summer squash, peppers, peas, green beans, potatoes, mushrooms. frozen vegetables are also fine. in spring, summer, and fall the elements in a frittata can reflect whatever is going on in your garden."
http://www.pbs.org/food/recipes/veggie-frittata-recipe,any veggie frittata recipe,cheese—optional
http://www.pbs.org/food/recipes/veggie-frittata-recipe,any veggie frittata recipe,fresh herbs (or dried)
http://www.pbs.org/food/recipes/veggie-frittata-recipe,any veggie frittata recipe,salt and pepper to taste
http://www.pbs.org/food/recipes/tamar-adlers-chickpea-pasta-recipe,tamar adler’s chickpea pasta recipe,"1 pound small pasta: orechiette, penne, farfalle, elbow macaroni"
http://www.pbs.org/food/recipes/tamar-adlers-chickpea-pasta-recipe,tamar adler’s chickpea pasta recipe,"1 30-oz can chickpeas, (or other mediterranean seeming bean)"
http://www.pbs.org/food/recipes/tamar-adlers-chickpea-pasta-recipe,tamar adler’s chickpea pasta recipe,5 tablespoons olive oil
http://www.pbs.org/food/recipes/tamar-adlers-chickpea-pasta-recipe,tamar adler’s chickpea pasta recipe,"salt, black pepper (to taste)"
http://www.pbs.org/food/recipes/tamar-adlers-chickpea-pasta-recipe,tamar adler’s chickpea pasta recipe,water
http://www.pbs.org/food/recipes/tamar-adlers-chickpea-pasta-recipe,tamar adler’s chickpea pasta recipe,"optional: 2 cloves garlic, sliced or chopped. this tastes better with the garlic, i think."
http://www.pbs.org/food/recipes/samin-nosrats-bright-cabbage-slaw,samin nosrat’s bright cabbage slaw,"1 small head of cabbage–red, green, napa, or any combination of the three is fine"
http://www.pbs.org/food/recipes/samin-nosrats-bright-cabbage-slaw,samin nosrat’s bright cabbage slaw,1 small red onion
http://www.pbs.org/food/recipes/samin-nosrats-bright-cabbage-slaw,samin nosrat’s bright cabbage slaw,2 jalapeños
http://www.pbs.org/food/recipes/samin-nosrats-bright-cabbage-slaw,samin nosrat’s bright cabbage slaw,1 small bunch cilantro
http://www.pbs.org/food/recipes/samin-nosrats-bright-cabbage-slaw,samin nosrat’s bright cabbage slaw,red wine vinegar
http://www.pbs.org/food/recipes/samin-nosrats-bright-cabbage-slaw,samin nosrat’s bright cabbage slaw,1 lime
http://www.pbs.org/food/recipes/samin-nosrats-bright-cabbage-slaw,samin nosrat’s bright cabbage slaw,1 lemon
http://www.pbs.org/food/recipes/samin-nosrats-bright-cabbage-slaw,samin nosrat’s bright cabbage slaw,salt
http://www.pbs.org/food/recipes/samin-nosrats-bright-cabbage-slaw,samin nosrat’s bright cabbage slaw,good olive oil
http://www.pbs.org/food/recipes/pollan-signature-salad,pollan signature salad,for the dressing
http://www.pbs.org/food/recipes/pollan-signature-salad,pollan signature salad,⅓ cup white balsamic vinegar
http://www.pbs.org/food/recipes/pollan-signature-salad,pollan signature salad,"1 tablespoon raspberry vinegar, champagne vinegar, or sherry vinegar"
http://www.pbs.org/food/recipes/pollan-signature-salad,pollan signature salad,1½ teaspoons dijon mustard
http://www.pbs.org/food/recipes/pollan-signature-salad,pollan signature salad,⅓ cup grapeseed oil
http://www.pbs.org/food/recipes/pollan-signature-salad,pollan signature salad,2 tablespoons extra virgin olive oil sea salt
http://www.pbs.org/food/recipes/pollan-signature-salad,pollan signature salad,freshly ground black pepper
http://www.pbs.org/food/recipes/pollan-signature-salad,pollan signature salad,for the salad
http://www.pbs.org/food/recipes/pollan-signature-salad,pollan signature salad,5 to 7 ounces mesclun or mixed baby greens
http://www.pbs.org/food/recipes/pollan-signature-salad,pollan signature salad,"½ cup chopped caramelized walnuts (page 263, or your favorite store- bought)"
http://www.pbs.org/food/recipes/pollan-signature-salad,pollan signature salad,"½ bosc pear (cut lengthwise), cored, and thinly sliced"
http://www.pbs.org/food/recipes/pollan-signature-salad,pollan signature salad,⅓ cup shaved parmesan cheese
http://www.pbs.org/food/recipes/maple-balsamic-root-vegetable-fries,maple-balsamic root vegetable “fries”,"3 large carrots, peeled and cut into 1⁄4-inch-thick sticks, 2 to 3 inches long"
http://www.pbs.org/food/recipes/maple-balsamic-root-vegetable-fries,maple-balsamic root vegetable “fries”,"1 medium celery root, peeled and cut into 1⁄4-inch-thick sticks, 2 to 3 inches long"
http://www.pbs.org/food/recipes/maple-balsamic-root-vegetable-fries,maple-balsamic root vegetable “fries”,"2 medium parsnips, peeled and cut into 1⁄4-inch-thick sticks, 2 to 3 inches long"
http://www.pbs.org/food/recipes/maple-balsamic-root-vegetable-fries,maple-balsamic root vegetable “fries”,"2 medium golden beets, peeled and each cut into 8 wedges"
http://www.pbs.org/food/recipes/maple-balsamic-root-vegetable-fries,maple-balsamic root vegetable “fries”,5 sprigs fresh thyme
http://www.pbs.org/food/recipes/maple-balsamic-root-vegetable-fries,maple-balsamic root vegetable “fries”,2 tablespoons extra virgin olive oil 1 tablespoon pure maple syrup
http://www.pbs.org/food/recipes/maple-balsamic-root-vegetable-fries,maple-balsamic root vegetable “fries”,1⁄2 teaspoon balsamic vinegar sea salt
http://www.pbs.org/food/recipes/maple-balsamic-root-vegetable-fries,maple-balsamic root vegetable “fries”,freshly ground black pepper
http://www.pbs.org/food/recipes/hunters-chicken-stew-tomatoes-mushrooms,hunter’s chicken stew with tomatoes and mushrooms,"1 whole chicken (31⁄2 to 4 pounds), giblets and backbone removed, cut into 8 serving pieces"
http://www.pbs.org/food/recipes/hunters-chicken-stew-tomatoes-mushrooms,hunter’s chicken stew with tomatoes and mushrooms,kosher salt
http://www.pbs.org/food/recipes/hunters-chicken-stew-tomatoes-mushrooms,hunter’s chicken stew with tomatoes and mushrooms,freshly ground black pepper
http://www.pbs.org/food/recipes/hunters-chicken-stew-tomatoes-mushrooms,hunter’s chicken stew with tomatoes and mushrooms,3 tablespoons extra virgin olive oil
http://www.pbs.org/food/recipes/hunters-chicken-stew-tomatoes-mushrooms,hunter’s chicken stew with tomatoes and mushrooms,"1 large spanish onion, thinly sliced"
http://www.pbs.org/food/recipes/hunters-chicken-stew-tomatoes-mushrooms,hunter’s chicken stew with tomatoes and mushrooms,"8 cremini or baby bella mushroom caps, thickly sliced"
http://www.pbs.org/food/recipes/hunters-chicken-stew-tomatoes-mushrooms,hunter’s chicken stew with tomatoes and mushrooms,"4 cloves garlic, finely chopped"
http://www.pbs.org/food/recipes/hunters-chicken-stew-tomatoes-mushrooms,hunter’s chicken stew with tomatoes and mushrooms,2 tablespoons all-purpose flour
http://www.pbs.org/food/recipes/hunters-chicken-stew-tomatoes-mushrooms,hunter’s chicken stew with tomatoes and mushrooms,1 cup dry white wine
http://www.pbs.org/food/recipes/hunters-chicken-stew-tomatoes-mushrooms,hunter’s chicken stew with tomatoes and mushrooms,3⁄4 cup low-sodium chicken broth
http://www.pbs.org/food/recipes/hunters-chicken-stew-tomatoes-mushrooms,hunter’s chicken stew with tomatoes and mushrooms,one 14.5-ounce can diced tomatoes with juice
http://www.pbs.org/food/recipes/hunters-chicken-stew-tomatoes-mushrooms,hunter’s chicken stew with tomatoes and mushrooms,1 teaspoon minced fresh thyme leaves
http://www.pbs.org/food/recipes/hunters-chicken-stew-tomatoes-mushrooms,hunter’s chicken stew with tomatoes and mushrooms,1 tablespoon finely chopped fresh sage leaves
http://www.pbs.org/food/recipes/hunters-chicken-stew-tomatoes-mushrooms,hunter’s chicken stew with tomatoes and mushrooms,1 bay leaf
http://www.pbs.org/food/recipes/crispy-crunchy-apple-crumble,crispy crunchy apple crumble,for the filling
http://www.pbs.org/food/recipes/crispy-crunchy-apple-crumble,crispy crunchy apple crumble,"4 pounds apples (8 or 9, assorted varieties), peeled, cored, and cut into ½-inch slices"
http://www.pbs.org/food/recipes/crispy-crunchy-apple-crumble,crispy crunchy apple crumble,¼ cup granulated sugar
http://www.pbs.org/food/recipes/crispy-crunchy-apple-crumble,crispy crunchy apple crumble,1 tablespoon fresh lemon juice
http://www.pbs.org/food/recipes/crispy-crunchy-apple-crumble,crispy crunchy apple crumble,2 teaspoons ground cinnamon
http://www.pbs.org/food/recipes/crispy-crunchy-apple-crumble,crispy crunchy apple crumble,¼ teaspoon ground nutmeg
http://www.pbs.org/food/recipes/crispy-crunchy-apple-crumble,crispy crunchy apple crumble,½ teaspoon finely grated fresh ginger
